pair_id,customer_tweet_id,customer_id,customer_text_raw,agent_tweet_id,agent_text_raw,agent_created_at,customer_text,agent_text,is_english,intent,label_source
p008371,149159,149985,@AmazonHelp Still waiting for the password reset maybe by #cybermonday https://t.co/4hX6ZAHHZi,149157,@149985 If you don't receive your password reset e-mail. Please call us at: 1-866-216-1072. ^CO,Fri Nov 24 15:08:00 +0000 2017,Still waiting for the password reset maybe by #cybermonday,If you don't receive your password reset e-mail. Please call us at: 1-866-216-1072. ^CO,true,account_access,heuristic_ruleset
p008372,149162,149985,#BlackFriday I just tried ordering from @115821 &amp; could not sign into my account cause I forgot my password tried to reset for 30 minutes #impossible forget about contacting them cause U have to sign into your account https://t.co/FBTrLam05v,149160,@149985 Oh no! We'd like to help you regain access your account. Please click here: https://t.co/jzvkhdlrK5 so we can further assist. ^NM,Fri Nov 24 14:48:00 +0000 2017,#BlackFriday I just tried ordering from &amp; could not sign into my account cause I forgot my password tried to reset for 30 minutes #impossible forget about contacting them cause U have to sign into your account,Oh no! We'd like to help you regain access your account. Please click here: so we can further assist. ^NM,true,account_access,heuristic_ruleset
p008374,149164,142709,"@AmazonHelp Tanto no navegador como no aplicativo Android aparece a frase ""Carregando compras adicionais..."" e ela provavelmente tranca o carregamento do script de avaliação.",149167,"@142709 Entendi, neste caso tente mais tarde, caso acontecer o mesmo problema por favor contata novamente. ^MB",Fri Nov 24 15:20:29 +0000 2017,"Tanto no navegador como no aplicativo Android aparece a frase ""Carregando compras adicionais..."" e ela provavelmente tranca o carregamento do script de avaliação.","Entendi, neste caso tente mais tarde, caso acontecer o mesmo problema por favor contata novamente. ^MB",true,other_unclear,heuristic_ruleset
p008376,149171,149986,@AmazonHelp Vendido por Amazon aún no es enviado sigo esperando la llamada para confirmar el pago desde el 17 de nov,149169,"@149986 Comprendo, Monica. Para lograr verificar con más detalle lo que está sucediendo con tu pedido, te recomendamos que contactes a nuestro departamento de Servicio al Cliente en el siguiente enlace: https://t.co/beR78zMMYB. ^AA",Fri Nov 24 15:07:00 +0000 2017,Vendido por Amazon aún no es enviado sigo esperando la llamada para confirmar el pago desde el 17 de nov,"Comprendo, Monica. Para lograr verificar con más detalle lo que está sucediendo con tu pedido, te recomendamos que contactes a nuestro departamento de Servicio al Cliente en el siguiente enlace: ^AA",true,other_unclear,heuristic_ruleset
p008379,149175,149987,"@AmazonHelp Emailed to say ma in law would be on holiday to rearrange delivery. Deng was gonna change delivery but didnt so parcel been left on doorstop for a few days. Tell me, how does Deng get her shit in the pan? Useless",149178,"@149987 Were you able to retrieve the parcel? Also, be sure to reply to the survey sent after/in reply to your contact. On the e-mail it asks if we've resolved your issue. Responses to these surveys are seen by both the representative and their direct supervisor. ^AN",Fri Nov 24 15:13:26 +0000 2017,"Emailed to say ma in law would be on holiday to rearrange delivery. Deng was gonna change delivery but didnt so parcel been left on doorstop for a few days. Tell me, how does Deng get her shit in the pan? Useless","Were you able to retrieve the parcel? Also, be sure to reply to the survey sent after/in reply to your contact. On the e-mail it asks if we've resolved your issue. Responses to these surveys are seen by both the representative and their direct supervisor. ^AN",true,order_status_delivery,heuristic_ruleset
p008380,149179,149987,@AmazonHelp Please resend survey to me. Deng rang finally after  i complained on here but she got cut off. She cant even make a phone call,149180,"@149987 Hi, if you still have the original email sent from the customer service advisors, you will be able to fill out the survey. Unfortunately, if you have deleted the email, a survey will not be associated with the original agent you corresponded with. ^JC",Fri Nov 24 15:53:29 +0000 2017,Please resend survey to me. Deng rang finally after i complained on here but she got cut off. She cant even make a phone call,"Hi, if you still have the original email sent from the customer service advisors, you will be able to fill out the survey. Unfortunately, if you have deleted the email, a survey will not be associated with the original agent you corresponded with. ^JC",true,other_unclear,heuristic_ruleset
p008381,149181,149987,@AmazonHelp I have deleted it unfortunately.  Can u send me a complaint email address pease,149182,@149987 You can send an e-mail here: https://t.co/JzP7hlA23B. ^WJ,Fri Nov 24 16:00:22 +0000 2017,I have deleted it unfortunately. Can u send me a complaint email address pease,You can send an e-mail here: ^WJ,true,other_unclear,heuristic_ruleset
p008385,149190,149989,@AmazonHelp Get this every time. Tried multiple locations.  And been through Support with the first broken one https://t.co/hCdc54LDSe,149189,"@149989 When you've contacted support, are you calling Alexa support: https://t.co/6FEGoS6jFj? ^AN",Fri Nov 24 15:06:29 +0000 2017,Get this every time. Tried multiple locations. And been through Support with the first broken one,"When you've contacted support, are you calling Alexa support: ^AN",true,damaged_defective_item,heuristic_ruleset
p008386,149193,149989,Second @115830 Echo Show that fails to setup. Other Dots and Echos work.  Not enough testing by Amazon. I have an expensive brick #fail,149191,@149989 Hello Tony! Can you explain in more detail the issue your having during setup? We'll be glad to help!^CN,Fri Nov 24 14:58:30 +0000 2017,Second Echo Show that fails to setup. Other Dots and Echos work. Not enough testing by Amazon. I have an expensive brick #fail,Hello Tony! Can you explain in more detail the issue your having during setup? We'll be glad to help!^CN,true,other_unclear,heuristic_ruleset
p008387,149196,149990,"Would love to know how @115830 @AmazonHelp think it acceptable to leave parcels out in the open to get wet and damaged, especially in winter?! #unacceptable #poorservice",149194,"@149990 I'm sorry to hear this has happened, David! Were the items damaged? Regardless, please contact us here: https://t.co/J5cVftJLZO so we can help file the proper feedback on your behalf. ^TM",Fri Nov 24 15:06:00 +0000 2017,"Would love to know how think it acceptable to leave parcels out in the open to get wet and damaged, especially in winter?! #unacceptable #poorservice","I'm sorry to hear this has happened, David! Were the items damaged? Regardless, please contact us here: so we can help file the proper feedback on your behalf. ^TM",true,damaged_defective_item,heuristic_ruleset
p008388,149195,149990,"@AmazonHelp I don’t know about the item as it is not my parcel to open, it is my partners. It is unacceptable to force drivers to leave parcels in unsafe positions!",149197,"@149990 Upon speaking w/ us via phone or chat please have them elaborate on this delivery option, if not already known, as it may help w/ this going forward: https://t.co/nTLs2YCClY ^TM",Fri Nov 24 15:15:00 +0000 2017,"I don’t know about the item as it is not my parcel to open, it is my partners. It is unacceptable to force drivers to leave parcels in unsafe positions!","Upon speaking w/ us via phone or chat please have them elaborate on this delivery option, if not already known, as it may help w/ this going forward: ^TM",true,general_complaint,heuristic_ruleset
p008389,149198,149990,"@AmazonHelp It was marked as please deliver to a neighbour on ordering. If no preference is on the box, chucking it behind a bin isn’t acceptable especially around Christmas",149199,"@149990 I can understand your concern. When your partner has the time, please have them contact us at the link ^TM provided above. This will allow us to collect more information and document your delivery experience for improvement. ^RA",Fri Nov 24 15:28:00 +0000 2017,"It was marked as please deliver to a neighbour on ordering. If no preference is on the box, chucking it behind a bin isn’t acceptable especially around Christmas","I can understand your concern. When your partner has the time, please have them contact us at the link ^TM provided above. This will allow us to collect more information and document your delivery experience for improvement. ^RA",true,order_status_delivery,heuristic_ruleset
p008390,149202,149991,Why is my Amazon Prime showing next day delivery as Monday?!  @AmazonHelp @115830  not been a good week as a Prime member 😐,149200,"@149991 I am sorry to hear this. We strive to offer you the best Black Friday Sales and Cyber Week Deals. During this time, deliveries may take slightly longer than usual. Please check the delivery date at checkout which provides our most accurate estimated delivery date.^KK",Fri Nov 24 15:06:00 +0000 2017,Why is my Amazon Prime showing next day delivery as Monday?! not been a good week as a Prime member 😐,"I am sorry to hear this. We strive to offer you the best Black Friday Sales and Cyber Week Deals. During this time, deliveries may take slightly longer than usual. Please check the delivery date at checkout which provides our most accurate estimated delivery date.^KK",true,order_status_delivery,heuristic_ruleset
p008391,149212,147820,"@AmazonHelp is there a completely different returns policy for items in Warehouse Deals?

Also when the description says this: ""Item in original packaging. Packaging will have cosmetic damage.""

- does it mean the products branded packaging or the outer cardboard box?",149210,"@147820 Our Warehouse Deals have the same return policy as our other items: https://t.co/W3mscvB8W9 

You can review the definition of product descriptions here: https://t.co/clf7S942F9 ^AF",Fri Nov 24 15:05:00 +0000 2017,"is there a completely different returns policy for items in Warehouse Deals? Also when the description says this: ""Item in original packaging. Packaging will have cosmetic damage."" - does it mean the products branded packaging or the outer cardboard box?",Our Warehouse Deals have the same return policy as our other items: You can review the definition of product descriptions here: ^AF,true,other_unclear,heuristic_ruleset
p008394,149219,149992,"@AmazonHelp Super lange Geschichte, passt nicht in 240 Zeichen... Aber ich sag nur so viel beim Media Markt oder so wäre ich einmal hingegangen, hätte ein Ersatzgerät bekommen und hätte 30 min gebraucht. Bei euch Brauch ich in diesen Fall insgesamt bestimmt 8h 🙄",149220,"@149992 Ohje, das ist aber nicht so toll. Sieht es denn so aus, als wäre ein Ende in Sicht, oder sollen wir uns den Fall einmal ansehen? Liebe Grüße ^AN",Fri Nov 24 15:17:00 +0000 2017,"Super lange Geschichte, passt nicht in 240 Zeichen... Aber ich sag nur so viel beim Media Markt oder so wäre ich einmal hingegangen, hätte ein Ersatzgerät bekommen und hätte 30 min gebraucht. Bei euch Brauch ich in diesen Fall insgesamt bestimmt 8h 🙄","Ohje, das ist aber nicht so toll. Sieht es denn so aus, als wäre ein Ende in Sicht, oder sollen wir uns den Fall einmal ansehen? Liebe Grüße ^AN",true,other_unclear,heuristic_ruleset
